,start_time,end_time,instrument,note,note_value
2139,8671710,8717278,1,67,Quarter
2140,8671710,8694238,41,79,Eighth
2141,8671710,8694238,41,67,Eighth
2142,8671710,8694238,42,55,Eighth
2143,8671710,8717278,43,55,Quarter
2144,8671710,8694238,42,64,Eighth
2145,8704990,8716766,41,79,Sixteenth
2146,8704990,8716766,42,55,Sixteenth
2147,8704990,8716766,42,63,Sixteenth
2148,8704990,8716766,41,67,Sixteenth
2149,8717278,8760798,1,51,Quarter
2150,8717278,8775646,1,66,Tied Quarter-Sixteenth
2151,8717278,8775646,1,72,Tied Quarter-Sixteenth
2152,8717278,8826334,43,54,Half
2153,8717278,8736734,41,67,Eighth
2154,8717278,8736734,41,79,Eighth
2155,8717278,8736734,42,55,Eighth
2156,8717278,8736734,42,63,Eighth
2157,8717278,8760798,1,39,Quarter
2158,8717278,8775646,1,60,Tied Quarter-Sixteenth
2159,8747998,8760286,42,63,Sixteenth
2160,8747998,8760286,41,67,Sixteenth
2161,8747998,8760286,41,79,Sixteenth
2162,8747998,8760286,42,55,Sixteenth
2163,8760798,8784350,41,79,Eighth
2164,8760798,8784350,42,55,Eighth
2165,8760798,8784350,42,63,Eighth
2166,8760798,8799710,1,36,Dotted Eighth
2167,8760798,8799710,1,48,Dotted Eighth
2168,8760798,8784350,41,67,Eighth
2169,8775646,8791518,1,62,Triplet
2170,8775646,8791518,1,74,Triplet
2171,8791518,8805854,1,69,Triplet
2172,8791518,8805854,1,57,Triplet
2173,8795614,8805342,41,67,Sixteenth
2174,8795614,8805342,41,79,Sixteenth
2175,8795614,8805342,42,55,Sixteenth
2176,8795614,8805342,42,63,Sixteenth
2177,8805854,8826334,41,79,Eighth
2178,8805854,8826334,42,55,Eighth
2179,8805854,8826334,42,63,Eighth
2180,8805854,8826334,41,67,Eighth
2181,8805854,8826334,1,31,Eighth
2182,8805854,8826334,1,43,Eighth
2183,8805854,8842718,1,60,Dotted Eighth
2184,8805854,8842718,1,66,Dotted Eighth
2185,8805854,8842718,1,72,Dotted Eighth
2186,8839134,8848862,41,67,Sixteenth
2187,8839134,8848862,41,79,Sixteenth
2188,8839134,8848862,42,55,Sixteenth
2189,8839134,8848862,42,62,Sixteenth
2190,8839134,8848862,43,43,Sixteenth
2191,8839134,8848862,1,31,Sixteenth
2192,8839134,8848862,1,43,Sixteenth
2193,8849374,8868830,41,67,Eighth
2194,8849374,8868830,41,79,Eighth
2195,8849374,8868830,42,55,Eighth
2196,8849374,8868830,42,62,Eighth
2197,8849374,8868830,43,55,Eighth
2198,8849374,8868830,1,67,Eighth
2199,8849374,8868830,1,43,Eighth
2200,8849374,8868830,1,55,Eighth
2201,8879070,8889822,41,67,Sixteenth
2202,8879070,8889822,41,79,Sixteenth
2203,8879070,8889822,42,55,Sixteenth
2204,8879070,8889822,42,67,Sixteenth
2205,8879070,8889822,43,55,Sixteenth
2206,8879070,8889822,1,59,Sixteenth
2207,8879070,8889822,1,67,Sixteenth
2208,8879070,8889822,1,71,Sixteenth
2209,8879070,8889822,1,41,Sixteenth
2210,8879070,8889822,1,53,Sixteenth
2211,8890334,8910814,41,67,Eighth
2212,8890334,8910814,41,79,Eighth
2213,8890334,8910814,42,55,Eighth
2214,8890334,8910814,42,67,Eighth
2215,8890334,8910814,43,67,Eighth
2216,8890334,8910814,1,60,Eighth
2217,8890334,8910814,1,69,Eighth
2218,8890334,8910814,1,72,Eighth
2219,8890334,8910814,1,39,Eighth
2220,8890334,8910814,1,51,Eighth
2221,8922590,8933854,41,67,Sixteenth
2222,8922590,8933854,41,79,Sixteenth
2223,8922590,8933854,42,55,Sixteenth
2224,8922590,8933854,42,67,Sixteenth
2225,8922590,8933854,43,65,Sixteenth
2226,8922590,8933854,1,62,Sixteenth
2227,8922590,8933854,1,71,Sixteenth
2228,8922590,8933854,1,74,Sixteenth
2229,8922590,8933854,1,38,Sixteenth
2230,8922590,8933854,1,50,Sixteenth
2231,8933854,8953822,41,79,Eighth
2232,8933854,8953822,41,67,Eighth
2233,8933854,8953822,42,55,Eighth
2234,8933854,8953822,42,67,Eighth
2235,8933854,8953822,43,63,Eighth
2236,8933854,8953822,1,63,Eighth
2237,8933854,8953822,1,72,Eighth
2238,8933854,8953822,1,75,Eighth
2239,8933854,8953822,1,36,Eighth
2240,8933854,8953822,1,48,Eighth
2241,8965086,8974302,42,55,Sixteenth
2242,8965086,8974302,41,67,Sixteenth
2243,8965086,8974302,42,67,Sixteenth
2244,8965086,8974302,43,67,Sixteenth
2245,8965086,8974302,1,62,Sixteenth
2246,8965086,8974302,1,67,Sixteenth
2247,8965086,8974302,1,74,Sixteenth
2248,8965086,8974302,1,35,Sixteenth
2249,8965086,8974302,41,79,Sixteenth
2250,8965086,8974302,1,47,Sixteenth
2251,8974814,8996318,41,67,Eighth
2252,8974814,8996318,41,79,Eighth
2253,8974814,8996318,42,55,Eighth
2254,8974814,8996318,42,67,Eighth
2255,8974814,8996318,43,63,Eighth
2256,8974814,8996318,1,63,Eighth
2257,8974814,8996318,1,67,Eighth
2258,8974814,8996318,1,75,Eighth
2259,8974814,8996318,1,36,Eighth
2260,8974814,8996318,1,48,Eighth
2261,9008094,9021406,41,67,Sixteenth
2262,9008094,9021406,41,79,Sixteenth
2263,9008094,9021406,42,60,Sixteenth
2264,9008094,9021406,42,72,Sixteenth
2265,9008094,9021406,43,60,Sixteenth
2266,9008094,9021406,1,64,Sixteenth
2267,9008094,9021406,1,72,Sixteenth
2268,9008094,9021406,1,76,Sixteenth
2269,9008094,9021406,1,34,Sixteenth
2270,9008094,9021406,1,46,Sixteenth
2271,9021918,9043422,41,67,Eighth
2272,9021918,9043422,41,79,Eighth
2273,9021918,9043422,42,60,Eighth
2274,9021918,9043422,42,72,Eighth
2275,9021918,9043422,43,48,Eighth
2276,9021918,9043422,1,65,Eighth
2277,9021918,9043422,1,72,Eighth
2278,9021918,9043422,1,77,Eighth
2279,9021918,9043422,1,33,Eighth
2280,9021918,9043422,1,45,Eighth
2281,9054174,9063902,41,67,Sixteenth
2282,9054174,9063902,41,79,Sixteenth
2283,9054174,9063902,42,60,Sixteenth
2284,9054174,9063902,42,72,Sixteenth
2285,9054174,9063902,43,48,Sixteenth
2286,9054174,9063902,1,66,Sixteenth
2287,9054174,9063902,1,72,Sixteenth
2288,9054174,9063902,1,78,Sixteenth
2289,9054174,9063902,1,32,Sixteenth
2290,9054174,9063902,1,44,Sixteenth
2291,9064414,9117150,42,74,Tied Quarter-Sixteenth
2292,9064414,9084894,41,67,Eighth
2293,9064414,9084894,41,79,Eighth
2294,9064414,9084894,43,55,Eighth
2295,9064414,9084894,1,67,Eighth
2296,9064414,9084894,1,71,Eighth
2297,9064414,9084894,1,79,Eighth
2298,9064414,9084894,1,31,Eighth
2299,9064414,9084894,1,43,Eighth
2300,9093086,9103326,1,65,Sixteenth
2301,9093086,9103326,1,67,Sixteenth
2302,9103838,9124318,1,65,Eighth
2303,9103838,9124318,1,67,Eighth
2304,9117662,9127902,42,71,Sixteenth
2305,9131998,9141214,42,72,Sixteenth
2306,9135582,9144798,1,65,Sixteenth
2307,9135582,9144798,1,67,Sixteenth
2308,9145310,9154014,42,74,Sixteenth
2309,9145310,9165278,1,65,Eighth
2310,9145310,9165278,1,67,Eighth
2311,9158622,9168862,42,76,Sixteenth
2312,9173982,9184222,42,77,Sixteenth
2313,9178078,9189342,1,67,Sixteenth
2314,9178078,9189342,1,65,Sixteenth
2315,9189854,9210334,1,64,Eighth
2316,9189854,9210334,1,67,Eighth
2317,9189854,9231838,42,78,Quarter
2318,9189854,9245150,41,74,Tied Quarter-Sixteenth
2319,9222110,9231838,1,64,Sixteenth
2320,9222110,9231838,1,67,Sixteenth
2321,9231838,9252830,1,64,Eighth
2322,9231838,9252830,1,67,Eighth
2323,9231838,9268190,42,79,Dotted Eighth
2324,9245662,9255902,41,71,Sixteenth
2325,9260510,9271774,41,72,Sixteenth
2326,9264094,9275870,1,67,Sixteenth
2327,9264094,9275870,1,64,Sixteenth
2328,9276382,9296350,1,67,Eighth
2329,9276382,9286622,41,74,Sixteenth
2330,9276382,9296350,1,63,Eighth
2331,9289694,9298910,41,75,Sixteenth
2332,9304030,9314270,41,79,Sixteenth
2333,9308126,9319390,1,63,Sixteenth
2334,9308126,9319390,1,67,Sixteenth
2335,9319902,9341406,1,62,Eighth
2336,9319902,9377246,42,74,Tied Quarter-Sixteenth
2337,9319902,9363934,41,80,Quarter
2338,9319902,9341406,1,66,Eighth
2339,9352670,9363422,1,66,Sixteenth
2340,9352670,9363422,1,62,Sixteenth
2341,9363934,9384414,1,62,Eighth
2342,9363934,9384414,1,66,Eighth
2343,9363934,9399774,41,81,Dotted Eighth
2344,9377246,9387998,42,71,Sixteenth
2345,9392094,9402334,42,72,Sixteenth
2346,9395678,9406430,1,62,Sixteenth
2347,9395678,9406430,1,66,Sixteenth
2348,9406942,9417694,42,74,Sixteenth
2349,9406942,9426910,1,62,Eighth
2350,9406942,9426910,1,66,Eighth
2351,9419742,9430494,42,78,Sixteenth
2352,9435102,9445854,42,81,Sixteenth
2353,9439198,9450462,1,62,Sixteenth
2354,9439198,9450462,1,66,Sixteenth
2355,9450974,9474014,1,55,Eighth
2356,9450974,9474014,1,62,Eighth
2357,9450974,9474014,1,65,Eighth
2358,9450974,9497566,42,82,Quarter
2359,9450974,9511390,43,62,Tied Quarter-Sixteenth
2360,9450974,9511390,41,74,Tied Quarter-Sixteenth
2361,9486302,9497566,1,62,Sixteenth
2362,9486302,9497566,1,55,Sixteenth
2363,9486302,9497566,1,65,Sixteenth
2364,9497566,9519070,1,65,Eighth
2365,9497566,9519070,1,62,Eighth
2366,9497566,9519070,1,55,Eighth
2367,9497566,9530846,42,83,Dotted Eighth
2368,9511902,9519070,41,71,Sixteenth
2369,9511902,9519070,43,59,Sixteenth
2370,9523166,9533918,43,62,Sixteenth
2371,9523166,9533918,41,74,Sixteenth
2372,9526750,9536478,1,65,Sixteenth
2373,9526750,9536478,1,55,Sixteenth
2374,9526750,9536478,1,62,Sixteenth
2375,9536478,9545694,41,77,Sixteenth
2376,9536478,9545694,43,65,Sixteenth
2377,9536478,9560030,1,55,Eighth
2378,9536478,9560030,1,62,Eighth
2379,9536478,9560030,1,65,Eighth
2380,9551326,9563614,41,83,Sixteenth
2381,9551326,9563614,43,62,Sixteenth
2382,9568734,9579486,41,86,Sixteenth
2383,9568734,9579486,43,55,Sixteenth
2384,9572318,9585118,1,55,Sixteenth
2385,9572318,9585118,1,62,Sixteenth
2386,9572318,9585118,1,65,Sixteenth
2387,9586142,9629150,1,60,Tied Quarter-Sixteenth
2388,9586142,9604062,41,88,Eighth
2389,9586142,9604062,43,36,Eighth
2390,9586142,9629150,1,76,Tied Quarter-Sixteenth
2391,9586142,9629150,1,84,Tied Quarter-Sixteenth
2392,9586142,9629150,1,88,Tied Quarter-Sixteenth
2393,9586142,9629150,1,64,Tied Quarter-Sixteenth
2394,9610206,9614814,41,67,Thirty Second
2395,9610206,9620446,43,55,Sixteenth
2396,9610206,9614814,41,79,Thirty Second
2397,9615326,9620446,41,67,Thirty Second
2398,9615326,9620446,41,79,Thirty Second
2399,9620446,9633758,41,67,Eighth
2400,9620446,9633758,41,79,Eighth
2401,9620446,9633758,43,60,Eighth
2402,9641438,9646558,1,74,Sixteenth
2403,9641438,9645022,42,55,Thirty Second
2404,9641438,9645022,42,67,Thirty Second
2405,9641438,9646558,1,79,Sixteenth
2406,9641438,9646558,1,86,Sixteenth
2407,9641438,9646558,1,55,Sixteenth
2408,9641438,9646558,1,62,Sixteenth
2409,9645022,9646558,42,55,Thirty Second
2410,9645022,9646558,42,67,Thirty Second
2411,9646558,9659870,42,55,Eighth
2412,9646558,9659870,42,67,Eighth
2413,9646558,9659870,1,76,Eighth
2414,9646558,9659870,1,84,Eighth
2415,9646558,9659870,1,60,Eighth
2416,9646558,9659870,1,64,Eighth
2417,9646558,9659870,1,88,Eighth
2418,9666014,9671646,1,86,Sixteenth
2419,9666014,9671646,43,43,Sixteenth
2420,9666014,9671646,1,74,Sixteenth
2421,9666014,9671646,1,79,Sixteenth
2422,9666014,9671646,1,55,Sixteenth
2423,9666014,9671646,1,62,Sixteenth
2424,9672158,9685982,1,72,Eighth
2425,9672158,9685982,1,76,Eighth
2426,9672158,9685982,43,36,Eighth
2427,9672158,9685982,1,84,Eighth
2428,9672158,9685982,1,52,Eighth
2429,9672158,9685982,1,60,Eighth
2430,9694174,9700318,43,55,Sixteenth
2431,9694174,9696734,41,67,Thirty Second
2432,9694174,9696734,41,79,Thirty Second
2433,9694174,9700318,1,79,Sixteenth
2434,9694174,9700318,1,55,Sixteenth
2435,9697246,9700318,41,79,Thirty Second
2436,9697246,9700318,41,67,Thirty Second
2437,9700318,9712606,41,67,Eighth
2438,9700318,9712606,41,79,Eighth
2439,9700318,9712606,43,60,Eighth
2440,9700318,9712606,1,52,Eighth
2441,9700318,9712606,1,76,Eighth
2442,9700318,9712606,1,84,Eighth
2443,9700318,9712606,1,72,Eighth
2444,9700318,9712606,1,60,Eighth
2445,9719262,9722846,42,55,Thirty Second
2446,9719262,9722846,42,67,Thirty Second
2447,9719262,9725918,1,74,Sixteenth
2448,9719262,9725918,1,79,Sixteenth
2449,9719262,9725918,1,86,Sixteenth
2450,9719262,9725918,1,55,Sixteenth
2451,9719262,9725918,1,62,Sixteenth
2452,9722846,9725918,42,55,Thirty Second
2453,9722846,9725918,42,67,Thirty Second
2454,9726430,9739230,42,67,Eighth
2455,9726430,9739230,1,76,Eighth
2456,9726430,9739230,1,84,Eighth
2457,9726430,9739230,1,88,Eighth
2458,9726430,9739230,1,60,Eighth
2459,9726430,9739230,1,64,Eighth
2460,9726430,9739230,42,55,Eighth
2461,9745886,9755102,1,60,Sixteenth
2462,9745886,9755102,43,48,Sixteenth
2463,9745886,9755102,1,84,Sixteenth
2464,9756638,9768926,43,36,Eighth
2465,9756638,9790942,1,81,Tied Quarter-Sixteenth
2466,9756638,9790942,1,89,Tied Quarter-Sixteenth
2467,9756638,9790942,1,93,Tied Quarter-Sixteenth
2468,9756638,9790942,1,65,Tied Quarter-Sixteenth
2469,9756638,9790942,1,69,Tied Quarter-Sixteenth
2470,9774558,9778142,41,72,Thirty Second
2471,9774558,9778142,41,84,Thirty Second
2472,9774558,9781214,43,60,Sixteenth
2473,9778142,9781214,41,72,Thirty Second
2474,9778142,9781214,41,84,Thirty Second
2475,9781214,9795550,41,72,Eighth
2476,9781214,9795550,43,60,Eighth
2477,9781214,9795550,41,84,Eighth
2478,9791454,9800158,1,79,Triplet
2479,9791454,9800158,1,88,Triplet
2480,9791454,9800158,1,91,Triplet
2481,9791454,9800158,1,64,Triplet
2482,9791454,9800158,1,67,Triplet
2483,9800670,9809374,1,65,Triplet
2484,9800670,9809374,1,86,Triplet
2485,9800670,9809374,1,89,Triplet
2486,9800670,9809374,1,62,Triplet
2487,9800670,9809374,1,77,Triplet
2488,9802718,9806302,41,60,Thirty Second
2489,9802718,9809374,43,48,Sixteenth
2490,9806814,9809374,41,60,Thirty Second
2491,9809886,9823198,41,60,Eighth
2492,9809886,9818590,1,79,Triplet
2493,9809886,9818590,1,88,Triplet
2494,9809886,9818590,1,91,Triplet
2495,9809886,9818590,1,64,Triplet
2496,9809886,9818590,1,67,Triplet
2497,9809886,9823198,43,48,Eighth
2498,9818590,9827294,1,76,Triplet
2499,9818590,9827294,1,84,Triplet
2500,9818590,9827294,1,88,Triplet
2501,9818590,9827294,1,60,Triplet
2502,9818590,9827294,1,64,Triplet
2503,9829854,9837022,43,48,Sixteenth
2504,9832926,9837022,1,79,Triplet Sixteenth
2505,9832926,9837022,1,88,Triplet Sixteenth
2506,9832926,9837022,1,91,Triplet Sixteenth
2507,9832926,9837022,1,64,Triplet Sixteenth
2508,9832926,9837022,1,67,Triplet Sixteenth
2509,9837022,9870302,1,93,Tied Quarter-Sixteenth
2510,9837022,9870302,1,69,Tied Quarter-Sixteenth
2511,9837022,9848286,43,36,Eighth
2512,9837022,9870302,1,81,Tied Quarter-Sixteenth
2513,9837022,9870302,1,89,Tied Quarter-Sixteenth
2514,9837022,9870302,1,65,Tied Quarter-Sixteenth
2515,9855454,9859038,41,84,Thirty Second
2516,9855454,9859038,41,72,Thirty Second
2517,9855454,9861598,43,60,Sixteenth
2518,9859550,9861598,41,84,Thirty Second
2519,9859550,9861598,41,72,Thirty Second
2520,9862110,9874398,41,72,Eighth
2521,9862110,9874398,41,84,Eighth
2522,9862110,9874398,43,60,Eighth
2523,9870302,9877470,1,79,Triplet
2524,9870302,9877470,1,88,Triplet
2525,9870302,9877470,1,91,Triplet
2526,9870302,9877470,1,64,Triplet
2527,9870302,9877470,1,67,Triplet
2528,9877982,9886686,1,77,Triplet
2529,9877982,9886686,1,86,Triplet
2530,9877982,9886686,1,89,Triplet
2531,9877982,9886686,1,62,Triplet
2532,9877982,9886686,1,65,Triplet
2533,9880542,9886686,43,48,Sixteenth
2534,9880542,9882590,41,60,Thirty Second
2535,9883102,9886686,41,60,Thirty Second
2536,9886686,9893342,1,79,Triplet
2537,9886686,9893342,1,88,Triplet
2538,9886686,9893342,1,91,Triplet
2539,9886686,9893342,1,67,Triplet
2540,9886686,9893342,1,64,Triplet
2541,9886686,9897950,41,60,Eighth
2542,9886686,9897950,43,48,Eighth
2543,9893342,9903070,1,76,Triplet
2544,9893342,9903070,1,84,Triplet
2545,9893342,9903070,1,88,Triplet
2546,9893342,9903070,1,60,Triplet
2547,9893342,9903070,1,64,Triplet
2548,9905630,9912286,43,48,Sixteenth
2549,9905630,9908702,41,76,Thirty Second
2550,9905630,9908702,41,64,Thirty Second
2551,9907678,9912286,1,67,Triplet Sixteenth
2552,9907678,9912286,1,91,Triplet Sixteenth
2553,9907678,9912286,1,64,Triplet Sixteenth
2554,9907678,9912286,1,79,Triplet Sixteenth
2555,9907678,9912286,1,88,Triplet Sixteenth
2556,9908702,9912286,41,76,Thirty Second
2557,9908702,9912286,41,64,Thirty Second
2558,9912798,9924574,43,45,Eighth
2559,9912798,9924574,41,64,Eighth
2560,9912798,9924574,41,76,Eighth
2561,9912798,9945054,1,61,Tied Quarter-Sixteenth
2562,9912798,9945054,1,64,Tied Quarter-Sixteenth
2563,9912798,9945054,1,69,Tied Quarter-Sixteenth
2564,9912798,9945054,1,81,Tied Quarter-Sixteenth
2565,9912798,9945054,1,85,Tied Quarter-Sixteenth
2566,9912798,9945054,1,88,Tied Quarter-Sixteenth
2567,9912798,9945054,1,93,Tied Quarter-Sixteenth
2568,9912798,9945054,1,57,Tied Quarter-Sixteenth
2569,9929694,9932254,41,57,Thirty Second
2570,9932766,9935326,41,57,Thirty Second
2571,9935838,9949662,41,57,Eighth
2572,9950174,9963998,1,76,Eighth
2573,9950174,9963998,1,64,Eighth
2574,9950174,9963998,1,88,Eighth
2575,9956318,9960414,41,69,Thirty Second
2576,9956318,9960414,41,81,Thirty Second
2577,9960414,9963998,41,81,Thirty Second
2578,9960414,9963998,41,69,Thirty Second
2579,9963998,9976798,41,81,Eighth
2580,9963998,9976798,43,45,Eighth
2581,9963998,9976798,41,69,Eighth
2582,9963998,9976798,1,73,Eighth
2583,9963998,9976798,1,85,Eighth
2584,9963998,9976798,1,61,Eighth
2585,9983454,9987038,41,57,Thirty Second
2586,9983454,9990622,1,76,Sixteenth
2587,9983454,9990622,1,88,Sixteenth
2588,9983454,9990622,1,64,Sixteenth
2589,9987550,9990622,41,57,Thirty Second
2590,9991134,10019806,1,66,Quarter
2591,9991134,10004446,41,62,Eighth
2592,9991134,10004446,43,38,Eighth
2593,9991134,10019806,1,60,Quarter
2594,9991134,10019806,1,62,Quarter
2595,9991134,10019806,1,78,Quarter
2596,9991134,10019806,1,81,Quarter
2597,9991134,10019806,1,84,Quarter
2598,9991134,10019806,1,86,Quarter
2599,9991134,10019806,1,90,Quarter
2600,9991134,10019806,1,57,Quarter
2601,10012638,10015710,41,74,Thirty Second
2602,10016222,10019806,41,74,Thirty Second
2603,10019806,10033630,41,79,Eighth
2604,10019806,10033630,41,67,Eighth
2605,10019806,10067934,1,77,Dotted Quarter
2606,10019806,10067934,1,79,Dotted Quarter
2607,10019806,10067934,1,83,Dotted Quarter
2608,10019806,10067934,1,86,Dotted Quarter
2609,10019806,10067934,1,91,Dotted Quarter
2610,10019806,10067934,1,59,Dotted Quarter
2611,10019806,10067934,1,62,Dotted Quarter
2612,10019806,10067934,1,65,Dotted Quarter
2613,10019806,10067934,1,67,Dotted Quarter
2614,10040798,10042846,41,67,Thirty Second
2615,10040798,10042846,41,55,Thirty Second
2616,10042846,10045406,41,67,Thirty Second
2617,10042846,10045406,41,55,Thirty Second
2618,10045918,10059742,41,55,Eighth
2619,10045918,10059742,43,43,Eighth
2620,10045918,10059742,41,67,Eighth
2621,10068446,10074078,1,86,Sixteenth
2622,10068446,10071006,41,67,Thirty Second
2623,10068446,10071006,41,79,Thirty Second
2624,10068446,10074078,1,74,Sixteenth
2625,10068446,10074078,1,62,Sixteenth
2626,10071518,10074078,41,67,Thirty Second
2627,10071518,10074078,41,79,Thirty Second
2628,10074590,10089438,1,89,Eighth
2629,10074590,10088926,41,67,Eighth
2630,10074590,10088926,41,79,Eighth
2631,10074590,10088926,43,36,Eighth
2632,10074590,10089438,1,77,Eighth
2633,10074590,10089438,1,65,Eighth
2634,10089438,10100702,1,88,Eighth
2635,10089438,10100702,1,76,Eighth
2636,10089438,10100702,1,64,Eighth
2637,10095070,10097118,41,55,Thirty Second
2638,10097118,10100702,41,55,Thirty Second
2639,10100702,10105822,1,74,Triplet Sixteenth
2640,10100702,10105822,1,86,Triplet Sixteenth
2641,10100702,10105822,1,62,Triplet Sixteenth
2642,10100702,10115550,41,60,Eighth
2643,10100702,10115550,41,64,Eighth
2644,10115550,10120670,1,72,Triplet Sixteenth
2645,10115550,10120670,1,84,Triplet Sixteenth
2646,10115550,10120670,1,60,Triplet Sixteenth
2647,10123230,10125790,41,60,Thirty Second
2648,10123230,10125790,41,64,Thirty Second
2649,10126302,10128862,41,60,Thirty Second
2650,10126302,10128862,41,64,Thirty Second
2651,10129374,10143198,1,59,Eighth
2652,10129374,10143198,1,54,Eighth
2653,10129374,10143198,41,60,Eighth
2654,10129374,10143198,41,66,Eighth
2655,10129374,10143198,43,45,Eighth
2656,10129374,10143198,1,71,Eighth
2657,10129374,10143198,1,78,Eighth
2658,10129374,10143198,1,83,Eighth
2659,10150366,10157022,1,72,Sixteenth
2660,10150366,10153950,41,60,Thirty Second
2661,10150366,10153950,41,66,Thirty Second
2662,10150366,10157022,1,60,Sixteenth
2663,10150366,10157022,1,84,Sixteenth
2664,10153950,10157022,41,66,Thirty Second
2665,10153950,10157022,41,60,Thirty Second
2666,10157022,10178526,1,74,Dotted Eighth
2667,10157022,10169822,41,59,Eighth
2668,10157022,10169822,41,67,Eighth
2669,10157022,10169822,43,43,Eighth
2670,10157022,10178526,1,79,Dotted Eighth
2671,10157022,10178526,1,83,Dotted Eighth
2672,10157022,10178526,1,86,Dotted Eighth
2673,10157022,10178526,1,55,Dotted Eighth
2674,10157022,10178526,1,59,Dotted Eighth
2675,10157022,10178526,1,62,Dotted Eighth
2676,10175966,10179550,41,67,Thirty Second
2677,10175966,10179550,41,79,Thirty Second
2678,10180062,10183134,41,79,Thirty Second
2679,10180062,10183134,41,67,Thirty Second
2680,10183646,10200542,41,79,Eighth
